"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
8.27040876349017e-09,0.0527295102551675,0.843,0.755,0.000278555637563113,"HNRNPH3"
8.31518064076573e-09,0.0228521483261118,0.31,0.249,0.000280063599161631,"RAF1"
8.35766230786916e-09,0.0148793102297875,0.33,0.266,0.000281494424191341,"VPS26A"
8.45432983735488e-09,0.00318807355136713,0.257,0.202,0.00028475028325195,"SLC39A7"
8.48689571973631e-09,0.0153621476009618,0.288,0.23,0.000285847134736439,"NIT2"
8.54369753207793e-09,0.00990052082211987,0.184,0.139,0.000287760276577917,"SLC41A3"
8.58660404862571e-09,0.00851063703803595,0.264,0.208,0.000289205410961763,"HERC2"
8.64089209198075e-09,0.0219523273373259,0.503,0.418,0.000291033886550004,"NDUFAF4"
8.64814076043726e-09,0.0502902439158248,0.78,0.691,0.000291278028952287,"MTCH2"
8.66571952128274e-09,0.00873924608769805,0.274,0.217,0.000291870099196324,"MPHOSPH10"
8.69186657240931e-09,0.00998938976903629,0.273,0.217,0.000292750758025318,"PYCR2"
8.74045660886205e-09,0.0163961987930829,0.262,0.206,0.000294387319043083,"VPS4B"
8.74167003680132e-09,0.00858515770416157,0.333,0.266,0.000294428188509505,"STX5"
8.78045833243867e-09,0.00502586170944197,0.31,0.247,0.000295734617094867,"GRK6"
8.78100167967926e-09,0.00827639178627407,0.147,0.108,0.000295752917573277,"ECD"
8.78262707589006e-09,0.014566327845688,0.25,0.197,0.000295807662543053,"ATP13A2"
8.82263350702712e-09,0.0160037414026184,0.271,0.214,0.00029715511915018,"GPR137"
8.8319901927704e-09,0.00287569777563629,0.217,0.168,0.0002974702616827,"RBM22"
8.88472391930261e-09,0.00508851547614875,0.334,0.267,0.000299246386326031,"PUDP"
8.9681446735657e-09,0.00650969714150706,0.216,0.167,0.000302056080750366,"GBA2"
8.98545956328197e-09,0.00919817990035596,0.155,0.115,0.0003026392635509,"MPDZ"
9.03133492426028e-09,0.00985950701364408,0.157,0.117,0.00030418439158401,"MKRN2"
9.06053165300079e-09,0.0401992136399048,0.997,0.989,0.00030516776660472,"UBB"
9.0633302002593e-09,0.0226365770874352,0.498,0.41,0.000305262024474934,"ARPC1B"
9.16031246494521e-09,0.00811306242647133,0.205,0.157,0.00030852848413182,"APBB1"
9.20558993087646e-09,0.0092959545308488,0.152,0.113,0.00031005347446185,"SLF2"
9.23446463935346e-09,0.00554607481911804,0.191,0.145,0.000311026003518064,"CDC23"
9.24580234980769e-09,0.00716141291342899,0.101,0.069,0.000311407868943873,"SSX2IP"
9.27251011936695e-09,0.0155563877641009,0.104,0.073,0.000312307413330398,"DPF1"
9.28313646699775e-09,0.069437416335203,0.961,0.916,0.000312665319344951,"PHPT1"
9.36161344803083e-09,0.00755062214856164,0.192,0.146,0.000315308502543126,"DUSP11"
9.37108196759177e-09,0.00362339432864534,0.324,0.257,0.000315627411750459,"BLMH"
9.3932292302857e-09,0.0857030222622668,0.796,0.728,0.000316373353705253,"CALR"
9.41004619468629e-09,0.033252091937887,0.609,0.514,0.000316939765883229,"MAPK1IP1L"
9.41394992273637e-09,0.0388555756306836,0.69,0.593,0.000317071247347684,"RCN1"
9.47073864689218e-09,0.0256531710383543,0.286,0.229,0.000318983948365975,"CDCA3"
9.53484505220324e-09,0.0177230638040908,0.239,0.188,0.000321143116203257,"TM9SF2"
9.59150826515502e-09,0.00978509026338942,0.396,0.322,0.000323051589878686,"ACLY"
9.6468599885808e-09,0.00885629807436666,0.153,0.113,0.00032491589127539,"KAT2A"
9.66527742965949e-09,0.0104485718056666,0.334,0.269,0.000325536209108361,"DALRD3"
9.74194055099394e-09,0.00373584758606471,0.279,0.22,0.000328118299698027,"WDR41"
9.84081078822282e-09,0.0141361498455358,0.465,0.384,0.000331448348158133,"MFSD10"
9.89108512124532e-09,0.0273013898978217,0.619,0.52,0.000333141637968664,"SRSF4"
9.9979527160549e-09,0.0560358180152003,0.792,0.699,0.000336741045429445,"PAICS"
1.0022116738584e-08,0.00673702866228332,0.153,0.113,0.000337554913872246,"ANKRA2"
1.00337158404441e-08,0.0245544081424206,0.437,0.361,0.000337945583221998,"ETF1"
1.00713050681661e-08,0.0194394712384074,0.468,0.388,0.000339211626000903,"PPP1R7"
1.01003699239233e-08,0.00293081905161896,0.266,0.207,0.00034019055940766,"TMEM254"
1.02195255340294e-08,0.0123567782190204,0.361,0.292,0.000344203839511643,"DUS1L"
1.03781119692134e-08,0.00794179006195661,0.307,0.243,0.000349545189235076,"LGR4"
1.04025590724054e-08,0.0193964497619746,0.144,0.107,0.000350368592117685,"TNFRSF21"
1.0459864826648e-08,0.0114046340620551,0.453,0.372,0.000352298707226332,"CRNDE"
1.04979129787074e-08,0.00890844220611059,0.327,0.263,0.000353580207035844,"TIPRL"
1.06702427113637e-08,0.00830329718557504,0.341,0.273,0.00035938444476144,"SNAP47"
1.07275614171781e-08,0.00999907333742028,0.113,0.08,0.000361314996091976,"ABHD13"
1.08123643900452e-08,0.00775930446826878,0.267,0.211,0.000364171245021112,"RMDN1"
1.08316398054088e-08,0.00616114236632442,0.155,0.116,0.000364820460285973,"KATNA1"
1.08517858398782e-08,0.0109157184496659,0.169,0.127,0.000365498998872939,"TANK"
1.09070141597011e-08,-0.035924821202971,1,1,0.000367359143912892,"RPS19"
1.09414377713883e-08,0.00912979577474798,0.299,0.24,0.000368518565578131,"PET117"
1.09676265077698e-08,0.015118503752066,0.207,0.16,0.000369400628408196,"GTF3C1"
1.10331481837553e-08,0.0157309154177742,0.138,0.101,0.000371607463977062,"NSMCE1"
1.10412027775455e-08,0.00848546687920107,0.205,0.157,0.000371878750750512,"PDCD6IP"
1.11118196631381e-08,0.00753463244946395,0.443,0.362,0.000374257198074153,"COMMD2"
1.11313335185791e-08,0.0417069539688352,0.631,0.547,0.000374914444239263,"ANP32E"
1.12006515485296e-08,0.00391975709340203,0.343,0.275,0.000377249144806026,"TMUB1"
1.12662229695465e-08,0.0520694671061075,0.999,0.998,0.000379457655837297,"EEF2"
1.13435160851965e-08,0.0539002392163499,0.957,0.91,0.000382060965265502,"SOD1"
1.15656871100958e-08,0.00405782345875649,0.266,0.211,0.000389543907555137,"MED30"
1.15745379704922e-08,0.0401970808086716,0.726,0.633,0.000389842013384147,"RDX"
1.1581536527091e-08,-0.000322208378247424,0.245,0.19,0.000390077731768953,"MAT2B"
1.16058763895214e-08,0.0110853800601342,0.21,0.163,0.00039089752267547,"FTSJ1"
1.16721777349145e-08,0.0125702242404152,0.413,0.335,0.000393130618289655,"AAMDC"
1.16733219504057e-08,0.0161197486901595,0.177,0.135,0.000393169156611614,"NOP2"
1.17019086007597e-08,0.0165008993313599,0.224,0.175,0.000394131983582187,"FDXR"
1.17074320502996e-08,0.0136640521844493,0.194,0.149,0.000394318018886142,"HTRA2"
1.17231253097008e-08,0.00871637796612604,0.212,0.163,0.000394846583556032,"UBXN2B"
1.17640298198011e-08,0.00286365776670944,0.306,0.242,0.00039622428836072,"FAM210B"
1.18137189629498e-08,0.0164583841808811,0.386,0.315,0.000397897868391113,"WDR6"
1.18517064026179e-08,0.0147837328165627,0.171,0.129,0.000399177323346573,"EXTL3"
1.18993633753232e-08,0.0279146475722717,0.684,0.584,0.000400782457844261,"CALU"
1.19995777355062e-08,0.0432175591564739,0.998,0.992,0.000404157777709584,"SNRPD2"
1.20120250828329e-08,0.0110815100800989,0.174,0.132,0.000404577016814894,"GMPPA"
1.20960885519004e-08,0.00504174648593564,0.304,0.241,0.000407408358516558,"ANKRD39"
1.24888781421456e-08,0.00260713635794127,0.16,0.119,0.000420637904705605,"CWC22"
1.25425203154155e-08,0.0319657986618334,0.762,0.659,0.00042244462674351,"ESD"
1.25878550730184e-08,0.00992508500129979,0.326,0.262,0.000423971546714334,"MTHFD1L"
1.26483350705192e-08,0.0166847985042384,0.141,0.105,0.000426008573510159,"PANK1"
1.27130533980391e-08,0.0323039905594902,0.632,0.532,0.000428188351499354,"TAF11"
1.27491492133538e-08,0.0160449612100569,0.138,0.102,0.00042940409465497,"CNIH2"
1.27551151787566e-08,0.00759103048154539,0.163,0.122,0.000429605034335702,"SKI"
1.27989516300625e-08,0.00885286159966758,0.396,0.322,0.000431081489852137,"ATP6V0E2"
1.2877634330131e-08,0.0156856930811632,0.532,0.44,0.000433731601873141,"ZRANB2"
1.28909295833358e-08,0.0106823269802937,0.132,0.096,0.000434179399296332,"HSDL2"
1.29713483347697e-08,0.0194133224548924,0.233,0.184,0.000436887983263379,"KRCC1"
1.30706603260415e-08,0.0103936024421105,0.278,0.221,0.000440232910441403,"SRPRB"
1.31184897459679e-08,0.00645134799190389,0.276,0.218,0.000441843853133944,"STAMBP"
1.31451831054013e-08,0.00935510916354881,0.246,0.194,0.000442742912173022,"KIN"
1.32138225374352e-08,0.0484745736398595,0.82,0.734,0.000445054756883356,"PSMC5"
1.32762647810597e-08,0.00877899456202638,0.158,0.118,0.000447157874090873,"MGST2"
1.3302847081118e-08,0.0106675118780178,0.117,0.084,0.000448053192539135,"RBAK-RBAKDN"
1.33277469892081e-08,0.0153575376968852,0.102,0.072,0.000448891846343519,"NCOA5"
1.34738389795751e-08,0.0193218310425332,0.13,0.096,0.000453812370671069,"GAL3ST3"
1.36111095125903e-08,0.0015897526400761,0.234,0.181,0.000458435779493554,"RSRP1"
1.38885750549022e-08,0.00692636706054905,0.289,0.231,0.000467781096424161,"WDR43"
1.40089747141147e-08,0.0391633819433799,0.713,0.623,0.000471836277346097,"ZC3H15"
1.4143696888948e-08,0.0103053061198886,0.266,0.211,0.000476373854916659,"KPNA3"
1.42112223906932e-08,0.0213991589717408,0.44,0.366,0.000478648181340938,"TMX2"
1.42174905409341e-08,0.0100868862628155,0.171,0.129,0.0004788592989092,"GATC"
1.43194881705849e-08,0.0226081548547916,0.436,0.359,0.000482294681073469,"PPP1R12A"
1.43594999309256e-08,0.0143199252287749,0.224,0.176,0.000483642317173504,"EPB41L2"
1.45524837611988e-08,0.00515292676798645,0.363,0.293,0.000490142205560937,"RSRC1"
1.45761513476869e-08,0.0118040719909492,0.218,0.17,0.000490939353541444,"SDCCAG3"
1.46722722405398e-08,0.0474057452942267,0.772,0.683,0.00049417680133362,"FAM133B"
1.48030444076881e-08,0.00812409288357568,0.274,0.218,0.000498581338695344,"TMEM138"
1.48376269111575e-08,0.0104074195806344,0.184,0.14,0.000499746111994694,"MTOR"
1.4854829630078e-08,0.012174946739392,0.232,0.181,0.000500325516770656,"CCDC74A"
1.49219716375462e-08,0.013784131402766,0.246,0.193,0.000502586926724192,"TMEM199"
1.49249661955371e-08,0.0084217233831099,0.184,0.14,0.000502687786431885,"C1orf109"
1.49849675140287e-08,0.0170774747626839,0.107,0.076,0.000504708690839999,"GNG12"
1.50850864441841e-08,0.00644588378259559,0.326,0.26,0.000508080796526565,"NUP93"
1.51525501468513e-08,0.0600045928100987,0.837,0.758,0.0005103530414961,"CYC1"
1.525080125363e-08,0.0435762159177971,0.122,0.09,0.000513662237023513,"ACTA2"
1.53478506250109e-08,0.013351543335406,0.108,0.077,0.000516930956900992,"PCDHB2"
1.54087247676662e-08,0.0110997476483628,0.209,0.162,0.000518981258899764,"RHOT1"
1.54637424996343e-08,0.0109051867807605,0.105,0.074,0.000520834311130183,"SLC38A5"
1.54762008699959e-08,0.0354313060031141,0.587,0.501,0.00052125392150233,"NTHL1"
1.55363488432879e-08,0.0109494097843335,0.201,0.155,0.000523279765390779,"NUP43"
1.55381793089792e-08,0.00737478025316934,0.353,0.285,0.000523341417305727,"GAR1"
1.55586698478006e-08,0.00773108578781562,0.248,0.195,0.000524031559143771,"AIG1"
1.61596426143978e-08,0.0295118797595019,0.657,0.554,0.000544272922895532,"TCF25"
1.62396508103032e-08,0.060450030795282,0.933,0.873,0.000546967678941822,"SNRPC"
1.62634620146976e-08,0.00965252402156075,0.132,0.096,0.000547769664117029,"SERAC1"
1.63072348925602e-08,0.0121023454799565,0.102,0.071,0.000549243978416321,"OSBPL11"
1.65445374185568e-08,0.0154633095869965,0.245,0.194,0.000557236564794411,"RAI14"
1.66153673103587e-08,0.0181626680107697,0.432,0.356,0.00055962218638019,"MND1"
1.66316395260309e-08,0.0211588390258815,0.16,0.12,0.000560170250876246,"TCEAL5"
1.66759729420344e-08,0.0185125181190113,0.441,0.364,0.000561663444660661,"MRPS25"
1.67111535736339e-08,0.00833628135993214,0.344,0.278,0.000562848363513562,"CTSB"
1.67118758206156e-08,0.0120138979546769,0.234,0.184,0.000562872689514154,"BECN1"
1.67795634077264e-08,0.0218983758354488,0.599,0.504,0.000565152475135634,"C19orf70"
1.68785468073602e-08,0.016863904902416,0.517,0.428,0.000568486335018699,"CIAPIN1"
1.69545937361569e-08,0.0123848481287945,0.152,0.114,0.000571047671627501,"ST7L"
1.69915220660468e-08,0.0207637389166453,0.685,0.585,0.000572291454706521,"MPC2"
1.70514590116773e-08,0.00760280526473855,0.437,0.355,0.000574310190972302,"ACTR2"
1.70867336821217e-08,0.0074545055575162,0.303,0.243,0.000575498277147541,"DAP"
1.72457643152617e-08,0.0085637743733343,0.146,0.108,0.000580854587902329,"EXT2"
1.72859565791165e-08,0.0128149805261972,0.364,0.295,0.000582208303541222,"DNAJA2"
1.73028918379455e-08,0.0104106257020728,0.191,0.146,0.000582778699993841,"CLASRP"
1.74782381323721e-08,0.0097889421888728,0.141,0.104,0.000588684538536425,"LENG1"
1.753361020276e-08,0.0047223772558766,0.215,0.166,0.000590549525239159,"FBXL5"
1.75982537429602e-08,0.0160862138321247,0.499,0.413,0.000592726784316642,"TSEN34"
1.77528932185691e-08,0.0140687553527792,0.459,0.377,0.000597935196494627,"PDZD11"
1.77897667149404e-08,0.00720334001468259,0.336,0.271,0.000599177132725909,"PPAT"
1.7863704990883e-08,0.035465675913001,0.716,0.613,0.000601667447797929,"ECHS1"
1.7869260291991e-08,0.0280501979600379,0.597,0.508,0.000601854555894549,"POLE4"
1.7917372718525e-08,0.00977782564381335,0.159,0.119,0.000603475030532639,"AGGF1"
1.79689006513058e-08,0.00967406088418632,0.211,0.164,0.000605210542836632,"R3HDM1"
1.80011131320683e-08,0.0063818866579276,0.288,0.228,0.000606295491401192,"ILVBL"
1.8027121200635e-08,0.0114740317990688,0.147,0.109,0.000607171469158586,"NCBP1"
1.80463517462726e-08,0.00730121532421069,0.147,0.109,0.000607819173166208,"FASTKD2"
1.81305698402813e-08,0.0254632905435415,0.588,0.498,0.000610655722790515,"PPIH"
1.82138883150654e-08,0.00911380273323487,0.352,0.284,0.000613461972339719,"RPIA"
1.82458227739825e-08,0.0101994078821847,0.211,0.163,0.000614537556850505,"NADK"
1.82478691390859e-08,-0.112053019222466,0.786,0.745,0.000614606480473554,"C1orf43"
1.83046545576506e-08,0.00615498210266149,0.17,0.128,0.000616519070156231,"HLTF"
1.83165250583793e-08,0.0172731362397779,0.266,0.213,0.000616918880491274,"REPS1"
1.83683761376409e-08,0.0102941662551691,0.219,0.17,0.000618665276691884,"ISY1"
1.84907070875604e-08,0.0138495509220425,0.484,0.398,0.000622785505416123,"SRSF6"
1.85515242754297e-08,0.0718928871774471,0.627,0.552,0.000624833889120747,"HSPA5"
1.86368787074315e-08,0.00457768208995285,0.295,0.234,0.000627708711745001,"RNF115"
1.86575786402744e-08,0.00728707058601014,0.169,0.128,0.000628405906183082,"TRMT2A"
1.86971890613222e-08,0.00829623519996003,0.296,0.236,0.000629740024774393,"ORC3"
1.87090042628743e-08,0.0535199965207407,0.944,0.903,0.00063013797257787,"USMG5"
1.88666784838255e-08,0.0135047676332422,0.156,0.118,0.000635448598013728,"ERVK3-1"
1.89342037361906e-08,0.0129861100144588,0.347,0.282,0.000637722916038636,"MSI1"
1.89974859327414e-08,0.0338675448801818,0.648,0.551,0.000639854323700663,"MRPL9"
1.90336027729903e-08,0.017323127644848,0.194,0.15,0.000641070774997088,"FAM19A5"
1.90642489510821e-08,0.0198267903377051,0.378,0.309,0.000642102968921395,"HSD17B12"
1.91053334089533e-08,0.0115264350042706,0.119,0.086,0.000643486734546957,"TAF1B"
1.91526596224012e-08,0.0154589070296994,0.552,0.462,0.000645080728742094,"SCG5"
1.93748620277037e-08,0.0356527538756144,0.673,0.575,0.00065256472795509,"NELFE"
1.93764725825755e-08,0.000831173216124415,0.274,0.216,0.000652618973053726,"SPATA33"
1.94276377907562e-08,0.00348560739960052,0.25,0.195,0.000654342268430459,"CPSF2"
1.9442679346457e-08,0.00606624011839563,0.242,0.19,0.000654848883068019,"WDR45"
1.94686113682029e-08,0.0120789882383153,0.25,0.198,0.000655722299492442,"DNM1L"
1.95848494142318e-08,0.0119447179483022,0.116,0.084,0.00065963731312074,"GATB"
1.96595348826088e-08,0.0114694580881876,0.219,0.171,0.000662152794381146,"STK4"
1.96898020140177e-08,0.0123986180520863,0.248,0.197,0.000663172221634131,"TMEM2"
1.97055430693435e-08,0.00455236871143996,0.182,0.139,0.000663702396118558,"ENTPD6"
1.98112847100531e-08,0.0169208575037806,0.126,0.092,0.000667263880319297,"CCDC77"
1.98681411780987e-08,0.00864465036937967,0.33,0.265,0.000669178863019542,"MGAT1"
1.99374509732542e-08,0.0779388271973158,0.775,0.696,0.000671513286230175,"TUBA1C"
2.00314554363335e-08,0.0400064547680554,0.762,0.658,0.000674679450551149,"GHITM"
2.00718344999431e-08,0.00697918057460406,0.264,0.207,0.000676039457792585,"MAP1S"
2.00998836377003e-08,0.0181147306750576,0.105,0.074,0.000676984180801383,"GINS3"
2.01834900549706e-08,0.00835053001885755,0.199,0.153,0.000679800128541464,"SLC30A5"
2.02000494832447e-08,-0.0410751009172161,1,1,0.000680357866645165,"RPS11"
2.03821793435022e-08,0.0101620883445472,0.472,0.388,0.000686492182468499,"SMIM10L1"
2.04071858894966e-08,0.0131411098273928,0.281,0.224,0.000687334427944134,"GALK1"
2.06723694162934e-08,0.0107113553449537,0.408,0.333,0.000696266074310178,"REEP5"
2.06862701130507e-08,0.0248406965086805,0.508,0.42,0.000696734263677661,"CD59"
2.10754474188048e-08,0.0101934684594018,0.228,0.178,0.000709842144512763,"RNF216"
2.11500785711464e-08,0.00172418204216029,0.214,0.165,0.000712355796354783,"PCGF6"
2.11581059949519e-08,0.0107768477835046,0.124,0.09,0.000712626168015973,"BRI3BP"
2.12434920635164e-08,0.0073990632772083,0.252,0.2,0.000715502056191297,"FAT1"
2.12925175953611e-08,0.0138813358736904,0.158,0.118,0.000717153285129358,"NUP85"
2.14856772943551e-08,0.0177658731419978,0.133,0.098,0.000723659096951174,"NBN"
2.15425162780064e-08,-0.000673981593797002,0.36,0.29,0.000725573490759532,"ARL4A"
2.15546036668443e-08,0.00594514048514022,0.13,0.095,0.000725980606102983,"CHTF18"
2.16084190313985e-08,0.0558372707989565,0.989,0.971,0.000727793161396534,"PRDX1"
2.16198110206956e-08,0.00830496384037671,0.374,0.302,0.000728176854988047,"TM2D3"
2.17161321934635e-08,0.0156018997261265,0.242,0.192,0.000731421048408045,"MDN1"
2.17795484849856e-08,0.0124771657748758,0.146,0.109,0.000733556972522801,"RP11-192H23.6"
2.18461032679397e-08,0.00155072247256499,0.28,0.222,0.000735798604167478,"MOSPD1"
2.18977038377173e-08,-7.07631479875404e-05,0.194,0.149,0.000737536562958156,"CDC42EP3"
2.20263678890962e-08,0.0187726172349381,0.593,0.499,0.000741870096872648,"SRP72"
2.20687009020985e-08,0.0120020283358723,0.368,0.299,0.00074329591508358,"CMC1"
2.21016380852961e-08,0.0547101183092524,0.946,0.897,0.000744405272350858,"PSMB7"
2.21560380776235e-08,0.0180623072963824,0.124,0.091,0.000746237518492438,"TAMM41"
2.2264524713712e-08,0.00968139709955795,0.436,0.359,0.000749891456882535,"ARRB2"
2.23123875037236e-08,-0.144063373448548,0.574,0.59,0.000751503523512916,"PLA2G16"
2.24533090496389e-08,0.0196362258012072,0.532,0.446,0.000756249902100889,"CMTM6"
2.24765527750864e-08,0.00919677310376477,0.278,0.221,0.000757032774017685,"HCCS"
2.24959778435976e-08,0.0364204470118932,0.467,0.392,0.000757687029750212,"MTHFD2"
2.2873613889863e-08,0.00780697471205893,0.507,0.417,0.000770406189424477,"DTD1"
2.29114376863198e-08,0.0155554026061462,0.333,0.271,0.000771680132712936,"PTPRZ1"
2.30998081284898e-08,0.0185874469148332,0.14,0.104,0.000778024637575664,"BLM"
2.32608286063052e-08,0.011421121022494,0.151,0.113,0.000783447968288966,"DIAPH3"
2.34570912010108e-08,0.00604196787219236,0.232,0.181,0.000790058288741243,"ALDH6A1"
2.34634738536047e-08,0.00672050966040252,0.201,0.156,0.000790273262863262,"PVRL3"
2.36329763584524e-08,0.00462705924381118,0.283,0.225,0.000795982276729037,"SMAD5"
2.39723173787421e-08,0.00903002952048038,0.245,0.193,0.000807411621633413,"METTL22"
2.41362491867441e-08,0.044564832225843,0.669,0.582,0.000812933008858728,"DDX18"
2.4155977815784e-08,-0.000568358289876281,0.339,0.272,0.000813597488813422,"BDH2"
2.41702904642493e-08,0.0052056069641509,0.255,0.201,0.00081407955312638,"MAF"
2.41840507612532e-08,0.00881142689980308,0.246,0.196,0.000814543013689768,"SNAPC2"
2.45789335251468e-08,0.0329136451920343,0.564,0.471,0.00082784306006047,"C8orf59"
2.49189118612769e-08,0.0067886556224474,0.252,0.2,0.000839293870399666,"BCAT2"
2.50681223135715e-08,0.00974322774173464,0.224,0.175,0.000844319427643403,"ALDH18A1"
2.51435620106108e-08,0.00756504632730459,0.19,0.146,0.000846860312079382,"ARRDC1"
2.51579117879542e-08,0.0088974368894093,0.263,0.208,0.000847343626930086,"ANAPC10"
2.5317094088579e-08,0.0120776431388468,0.394,0.321,0.000852705045997429,"C1D"
2.5532417230474e-08,0.0226612943907071,0.16,0.121,0.000859957344739596,"KLHDC8A"
2.5635174752475e-08,0.0543779825330477,0.811,0.73,0.000863418320838111,"RPA3"
2.56827551880469e-08,0.0148981866957723,0.163,0.124,0.000865020877488607,"DPP8"
2.57934543118496e-08,0.0177075614999217,0.449,0.372,0.000868749334677406,"DDRGK1"
2.59199044061211e-08,0.0146716410953947,0.296,0.239,0.000873008300302563,"MED22"
2.60588769273029e-08,0.0118334105685955,0.129,0.094,0.000877689033788487,"TBP"
2.61857220836785e-08,0.00346773428745717,0.286,0.227,0.000881961305500377,"PTBP2"
2.6494496466197e-08,0.00454359033138113,0.177,0.135,0.000892361135477982,"TRIB2"
2.66655988375028e-08,0.014065328836766,0.587,0.483,0.000898124034445933,"SMARCE1"
2.68071085005458e-08,0.0154584042344873,0.144,0.107,0.000902890221406884,"PBK"
2.70666417401808e-08,0.00234940374445569,0.162,0.121,0.00091163156045103,"TRAF2"
2.7802915260322e-08,0.0053608138727011,0.237,0.185,0.000936429988882904,"NAPRT"
2.83697001706269e-08,0.00110722898335536,0.398,0.324,0.000955519871446885,"COMMD10"
2.8371341504843e-08,0.013197209360802,0.171,0.13,0.000955575153224617,"NR2C2AP"
2.84425459688958e-08,0.0077810072686664,0.23,0.18,0.00095797339077838,"TTLL12"
2.86811353717647e-08,0.00936225286979336,0.229,0.179,0.000966009320456408,"NARS2"
2.87451619443521e-08,0.00657314066057102,0.273,0.217,0.000968165799447721,"AP2A1"
2.95428257691892e-08,0.0063642828757875,0.339,0.273,0.000995031914732062,"HECTD1"
2.95719198921287e-08,0.0359626501684466,0.486,0.414,0.000996011833886786,"SHISA2"
2.97506619557398e-08,0.0160647367617493,0.334,0.273,0.00100203204533127,"ALG8"
2.98117060904568e-08,0.00605721922387811,0.127,0.092,0.00100408807283268,"ERBB2IP"
2.98622655286562e-08,0.0146941644462724,0.129,0.095,0.00100579096527067,"RTN4IP1"
3.02620174780874e-08,0.00368837095248642,0.263,0.208,0.00101925501067946,"SCAP"
3.03956590951323e-08,0.0413550871505355,0.993,0.985,0.00102375619398315,"YWHAE"
3.04682003139234e-08,0.00456424608544681,0.505,0.414,0.00102619945477325,"RTFDC1"
3.0469383336038e-08,0.0134343506665136,0.209,0.163,0.0010262393001411,"ECT2"
3.07789389822257e-08,0.0119352394053977,0.132,0.098,0.00103666544386034,"POGLUT1"
3.07795048509822e-08,0.000849340228843143,0.248,0.195,0.00103668450288593,"TMEM9B"
3.11864055309162e-08,0.00836980642408461,0.183,0.14,0.00105038932468679,"ADSSL1"
3.15264004870339e-08,0.0118607458019888,0.25,0.197,0.00106184069480379,"ZBED1"
3.15319058151983e-08,0.0104987282387948,0.112,0.08,0.00106202611976169,"KIAA0586"
3.15586067388171e-08,0.0168089977014073,0.103,0.074,0.0010629254335701,"THBS3"
3.1894724566209e-08,0.0371208685544256,0.607,0.515,0.00107424621811449,"THOC6"
3.19075811737332e-08,0.0544444548358585,0.883,0.808,0.00107467924151251,"PHB2"
3.19337165424781e-08,0.00948191226779367,0.116,0.084,0.00107555950686721,"KIAA1586"
3.19573792546802e-08,0.0113750719249955,0.41,0.335,0.00107635649067689,"MRPS27"
3.2057730322045e-08,0.0489894192037053,0.983,0.965,0.0010797364149768,"PSMA7"
3.23215523716799e-08,0.0120420634918216,0.173,0.132,0.00108862220543055,"LPCAT3"
3.23979560069712e-08,0.00451788113964241,0.346,0.28,0.0010911955562708,"MAP7D1"
3.24920995006746e-08,0.0510449305834044,0.935,0.888,0.00109436640328222,"C12orf57"
3.31731323885911e-08,0.0101790668086989,0.112,0.08,0.00111730427198014,"SPTBN2"
3.36224539407396e-08,0.0097263309579354,0.171,0.13,0.00113243787117805,"PMM1"
3.37491299247739e-08,0.00879977215082367,0.179,0.137,0.00113670444499631,"FGFR1OP"
3.37571100030239e-08,0.0045605609203381,0.153,0.114,0.00113697322201185,"NUBPL"
3.37916798409867e-08,0.00190797691286981,0.334,0.267,0.00113813756872427,"GPX7"
3.38183458633334e-08,0.00406441143720099,0.255,0.201,0.00113903570702293,"TOB2"
3.38623151884111e-08,0.00547548700695932,0.338,0.273,0.00114051663786087,"MSRB1"
3.39489522338996e-08,0.0135849238097929,0.126,0.092,0.00114343466018997,"CPXM1"
3.40539209416606e-08,0.0117081604594514,0.101,0.071,0.00114697011123607,"PARG"
3.41448836013191e-08,0.00852316602186443,0.207,0.161,0.00115003382457603,"BIRC6"
3.46596564756334e-08,0.00480357208589205,0.297,0.238,0.00116737188975581,"ARFGAP2"
3.47305674354644e-08,0.0363930888660777,0.724,0.624,0.00116976024179388,"PDCD6"
3.4762622945069e-08,0.00146252699525184,0.34,0.273,0.00117083990341287,"FAM58A"
3.4795998493119e-08,0.00826102658412536,0.246,0.194,0.00117196402524674,"SPOP"
3.48927646027693e-08,0.00726912951474443,0.192,0.149,0.00117522320458587,"HIBADH"
3.49316695592894e-08,0.0138972532108949,0.187,0.144,0.00117653356242643,"SEH1L"
3.49828718551227e-08,0.00358893799142057,0.234,0.184,0.00117825810695239,"WDHD1"
3.52393217785096e-08,0.00369005587705223,0.345,0.278,0.00118689559682198,"TRIM27"
3.53831969852446e-08,0.0120526016550625,0.122,0.089,0.00119174145766002,"NIN"
3.54651783510018e-08,0.00273916557302945,0.293,0.234,0.00119450267204009,"TPGS1"
3.55039306442056e-08,0.00906744145407398,0.164,0.123,0.00119580788802749,"PNPT1"
3.55645568928845e-08,-0.00499217574086641,0.263,0.206,0.00119784984070924,"BARD1"
3.60078847641919e-08,0.00981598525315619,0.473,0.39,0.00121278156674275,"C1orf52"
3.62509005834721e-08,-0.000299090189328388,0.189,0.144,0.00122096658255192,"MAP2K3"
3.62574734341534e-08,0.00298731477335779,0.345,0.28,0.00122118796273572,"ENO3"
3.63646306111821e-08,-0.000498113263806332,0.327,0.262,0.00122479712361523,"NSMCE2"
3.63862813786936e-08,0.0233646109238124,0.509,0.424,0.00122552634311578,"TARDBP"
3.66589359009714e-08,0.00103935444748804,0.33,0.265,0.00123470962008062,"NUP50"
